Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10054B_001,SE_A10054B_002,SE_A10054B_003,SE_A10054B_004,SE_A10054B_005,SE_A10054B_006,SE_A10054B_007,PCT_SE_A10054B_002,PCT_SE_A10054B_003,PCT_SE_A10054B_004,PCT_SE_A10054B_005,PCT_SE_A10054B_006,PCT_SE_A10054B_007
"06075032802","Census Tract 328.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"032802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 328.02",,,,511,149,264,63,25,10,0,29.16,51.66,12.33,4.89,1.96,0
"06075032901","Census Tract 329.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"032901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 329.01",,,,390,81,213,34,41,21,0,20.77,54.62,8.72,10.51,5.38,0
"06075032902","Census Tract 329.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"032902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 329.02",,,,242,25,61,134,11,11,0,10.33,25.21,55.37,4.55,4.55,0
"06075033001","Census Tract 330.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"033001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 330.01",,,,302,9,112,114,67,0,0,2.98,37.09,37.75,22.19,0,0
"06075033002","Census Tract 330.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"033002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 330.02",,,,600,96,281,125,98,0,0,16,46.83,20.83,16.33,0,0
"06075033100","Census Tract 331, San Francisco County, California","ca","140","00",,,,"06","075",,,"033100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 331",,,,193,17,88,72,0,16,0,8.81,45.6,37.31,0,8.29,0
"06075033201","Census Tract 332.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"033201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 332.01",,,,615,200,267,133,8,7,0,32.52,43.41,21.63,1.3,1.14,0
"06075033203","Census Tract 332.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"033203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 332.03",,,,1450,309,691,415,26,9,0,21.31,47.66,28.62,1.79,0.62,0
"06075033204","Census Tract 332.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"033204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 332.04",,,,1639,501,733,328,69,0,8,30.57,44.72,20.01,4.21,0,0.49
"06075035101","Census Tract 351.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"035101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 351.01",,,,871,155,356,280,47,33,0,17.8,40.87,32.15,5.4,3.79,0
"06075035102","Census Tract 351.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"035102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 351.02",,,,328,43,71,121,49,44,0,13.11,21.65,36.89,14.94,13.41,0
"06075035201","Census Tract 352.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"035201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 352.01",,,,426,93,114,135,55,29,0,21.83,26.76,31.69,12.91,6.81,0
"06075035202","Census Tract 352.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"035202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 352.02",,,,1120,103,758,195,26,38,0,9.2,67.68,17.41,2.32,3.39,0
"06075035300","Census Tract 353, San Francisco County, California","ca","140","00",,,,"06","075",,,"035300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 353",,,,753,131,235,336,51,0,0,17.4,31.21,44.62,6.77,0,0
"06075035400","Census Tract 354, San Francisco County, California","ca","140","00",,,,"06","075",,,"035400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 354",,,,496,65,155,134,99,0,43,13.1,31.25,27.02,19.96,0,8.67
"06075040100","Census Tract 401, San Francisco County, California","ca","140","00",,,,"06","075",,,"040100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 401",,,,1078,285,603,163,21,0,6,26.44,55.94,15.12,1.95,0,0.56
"06075040200","Census Tract 402, San Francisco County, California","ca","140","00",,,,"06","075",,,"040200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 402",,,,1438,574,677,148,39,0,0,39.92,47.08,10.29,2.71,0,0
"06075042601","Census Tract 426.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"042601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 426.01",,,,1184,437,555,160,12,20,0,36.91,46.88,13.51,1.01,1.69,0
"06075042602","Census Tract 426.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"042602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 426.02",,,,733,149,499,63,13,9,0,20.33,68.08,8.59,1.77,1.23,0
"06075042700","Census Tract 427, San Francisco County, California","ca","140","00",,,,"06","075",,,"042700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 427",,,,1783,306,1155,311,11,0,0,17.16,64.78,17.44,0.62,0,0
"06075042800","Census Tract 428, San Francisco County, California","ca","140","00",,,,"06","075",,,"042800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 428",,,,222,8,170,33,5,6,0,3.6,76.58,14.86,2.25,2.7,0
"06075045100","Census Tract 451, San Francisco County, California","ca","140","00",,,,"06","075",,,"045100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 451",,,,1368,325,682,307,23,0,31,23.76,49.85,22.44,1.68,0,2.27
"06075045201","Census Tract 452.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"045201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 452.01",,,,655,166,291,159,39,0,0,25.34,44.43,24.27,5.95,0,0
"06075045202","Census Tract 452.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"045202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 452.02",,,,1133,301,636,158,38,0,0,26.57,56.13,13.95,3.35,0,0
"06075047600","Census Tract 476, San Francisco County, California","ca","140","00",,,,"06","075",,,"047600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 476",,,,1230,311,776,122,0,21,0,25.28,63.09,9.92,0,1.71,0
"06075047701","Census Tract 477.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"047701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 477.01",,,,1221,377,650,175,9,10,0,30.88,53.24,14.33,0.74,0.82,0
"06075047702","Census Tract 477.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"047702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 477.02",,,,928,240,459,212,17,0,0,25.86,49.46,22.84,1.83,0,0
"06075047801","Census Tract 478.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"047801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 478.01",,,,848,174,383,269,22,0,0,20.52,45.17,31.72,2.59,0,0
"06075047802","Census Tract 478.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"047802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 478.02",,,,811,153,399,170,89,0,0,18.87,49.2,20.96,10.97,0,0
"06075047902","Census Tract 479.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"047902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 479.02",,,,731,156,369,163,43,0,0,21.34,50.48,22.3,5.88,0,0
"06075047903","Census Tract 479.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"047903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 479.03",,,,645,63,515,67,0,0,0,9.77,79.84,10.39,0,0,0
"06075047904","Census Tract 479.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"047904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 479.04",,,,805,243,343,200,19,0,0,30.19,42.61,24.84,2.36,0,0
"06075060100","Census Tract 601, San Francisco County, California","ca","140","00",,,,"06","075",,,"060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 601",,,,1331,56,704,361,175,35,0,4.21,52.89,27.12,13.15,2.63,0
"06075060400","Census Tract 604, San Francisco County, California","ca","140","00",,,,"06","075",,,"060400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 604",,,,739,142,412,178,7,0,0,19.22,55.75,24.09,0.95,0,0
"06075060502","Census Tract 605.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"060502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 605.02",,,,709,249,311,95,14,31,9,35.12,43.86,13.4,1.97,4.37,1.27
"06075060701","Census Tract 607.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"060701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 607.01",,,,2076,671,1176,180,49,0,0,32.32,56.65,8.67,2.36,0,0
"06075060702","Census Tract 607.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"060702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 607.02",,,,832,257,275,300,0,0,0,30.89,33.05,36.06,0,0,0
"06075060703","Census Tract 607.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"060703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 607.03",,,,1588,667,660,261,0,0,0,42,41.56,16.44,0,0,0
"06075061000","Census Tract 610, San Francisco County, California","ca","140","00",,,,"06","075",,,"061000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 610",,,,571,74,303,165,13,0,16,12.96,53.06,28.9,2.28,0,2.8
"06075061101","Census Tract 611.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"061101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 611.01",,,,823,608,175,40,0,0,0,73.88,21.26,4.86,0,0,0
"06075061102","Census Tract 611.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"061102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 611.02",,,,872,621,220,19,12,0,0,71.22,25.23,2.18,1.38,0,0
"06075061200","Census Tract 612, San Francisco County, California","ca","140","00",,,,"06","075",,,"061200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 612",,,,629,242,207,51,109,20,0,38.47,32.91,8.11,17.33,3.18,0
"06075061401","Census Tract 614.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"061401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 614.01",,,,694,265,261,140,9,19,0,38.18,37.61,20.17,1.3,2.74,0
"06075061402","Census Tract 614.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"061402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 614.02",,,,641,67,441,49,84,0,0,10.45,68.8,7.64,13.1,0,0
"06075061501","Census Tract 615.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"061501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.01",,,,377,279,98,0,0,0,0,74.01,25.99,0,0,0,0
"06075061502","Census Tract 615.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"061502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.02",,,,1187,597,590,0,0,0,0,50.29,49.71,0,0,0,0
"06075061503","Census Tract 615.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"061503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.03",,,,1414,693,614,0,15,73,19,49.01,43.42,0,1.06,5.16,1.34
"06075061504","Census Tract 615.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"061504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.04",,,,544,146,383,15,0,0,0,26.84,70.4,2.76,0,0,0
"06075061505","Census Tract 615.05, San Francisco County, California","ca","140","00",,,,"06","075",,,"061505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.05",,,,168,13,68,19,68,0,0,7.74,40.48,11.31,40.48,0,0
"06075061506","Census Tract 615.06, San Francisco County, California","ca","140","00",,,,"06","075",,,"061506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.06",,,,1573,455,859,259,0,0,0,28.93,54.61,16.47,0,0,0
"06075061507","Census Tract 615.07, San Francisco County, California","ca","140","00",,,,"06","075",,,"061507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.07",,,,603,445,158,0,0,0,0,73.8,26.2,0,0,0,0
"06075061508","Census Tract 615.08, San Francisco County, California","ca","140","00",,,,"06","075",,,"061508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 615.08",,,,502,316,124,16,46,0,0,62.95,24.7,3.19,9.16,0,0
"06075980200","Census Tract 9802, San Francisco County, California","ca","140","00",,,,"06","075",,,"980200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9802",,,,0,0,0,0,0,0,0,,,,,,
"06075980300","Census Tract 9803, San Francisco County, California","ca","140","00",,,,"06","075",,,"980300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9803",,,,28,6,17,5,0,0,0,21.43,60.71,17.86,0,0,0
"06075980401","Census Tract 9804.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"980401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9804.01",,,,0,0,0,0,0,0,0,,,,,,
"06075980501","Census Tract 9805.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"980501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9805.01",,,,118,113,5,0,0,0,0,95.76,4.24,0,0,0,0
"06075980600","Census Tract 9806, San Francisco County, California","ca","140","00",,,,"06","075",,,"980600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9806",,,,200,39,102,59,0,0,0,19.5,51,29.5,0,0,0
"06075980900","Census Tract 9809, San Francisco County, California","ca","140","00",,,,"06","075",,,"980900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9809",,,,132,29,92,11,0,0,0,21.97,69.7,8.33,0,0,0
"06075990100","Census Tract 9901, San Francisco County, California","ca","140","00",,,,"06","075",,,"990100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9901",,,,0,0,0,0,0,0,0,,,,,,
"06075990200","Census Tract 9902, San Francisco County, California","ca","140","00",,,,"06","075",,,"990200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9902",,,,0,0,0,0,0,0,0,,,,,,
"06077000101","Census Tract 1.01, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1.01",,,,526,178,171,138,39,0,0,33.84,32.51,26.24,7.41,0,0
"06077000102","Census Tract 1.02, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1.02",,,,1246,639,534,67,0,6,0,51.28,42.86,5.38,0,0.48,0
"06077000300","Census Tract 3, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3",,,,908,301,384,179,33,0,11,33.15,42.29,19.71,3.63,0,1.21
"06077000401","Census Tract 4.01, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4.01",,,,586,73,299,131,73,10,0,12.46,51.02,22.35,12.46,1.71,0
"06077000402","Census Tract 4.02, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4.02",,,,1664,621,764,201,54,0,24,37.32,45.91,12.08,3.25,0,1.44
"06077000500","Census Tract 5, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5",,,,547,169,151,162,22,39,4,30.9,27.61,29.62,4.02,7.13,0.73
"06077000600","Census Tract 6, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6",,,,567,53,310,125,46,18,15,9.35,54.67,22.05,8.11,3.17,2.65
"06077000700","Census Tract 7, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7",,,,664,161,255,127,106,7,8,24.25,38.4,19.13,15.96,1.05,1.2
"06077000802","Census Tract 8.02, San Joaquin County, California","ca","140","00",,,,"06","077",,,"000802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8.02",,,,285,0,36,107,54,88,0,0,12.63,37.54,18.95,30.88,0
